Score,Text,Time
0,RT @France24_en: @lemasurierjess @dougf24 @cloviscasali @edisonresearch @whilderbrandt @smougin @ericpape @nvdems @WassimCornet @sldreyfuss…,2022-11-09T09:11:25.000Z
0,"RT @AlainFrNews: #Midterms: En #Pennsylvanie, le démocrate #JohnFetterman arrache un siège de sénateur déterminant face à un trumpiste, sel…",2022-11-09T09:10:38.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:08:12.000Z
0.6145,"RT @BetteMidler: YES, SHE DID!  #Oprah said if she lived in #PA, she’d cast her ballot for #JohnFetterman! https://t.co/3PSzkQn9nb",2022-11-09T09:07:59.000Z
0.0516,#Republican Turkish loyalist #MehmetOz loses key senate race in the state of Pennsylvania to #Democrat… https://t.co/qiwn3Bnb1J,2022-11-09T09:04:50.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:02:26.000Z
0.5267,"RT @BeingCharlie: @cnnbrk 👏🏿👏🏿👏🏿👏🏿

Winning while recuperating from a stroke #JohnFetterman #Fettterman #epicwin",2022-11-09T09:02:00.000Z
-0.5093,RT @tales_tomorrow: Ha! Get fucked Oz.  #Midterms2022 #JohnFetterman    https://t.co/6Q7ZPG8z23,2022-11-09T09:00:16.000Z
0,"#ABD'nin #Pensilvanya eyaletinde seçimlere katılan ve Türk vatandaşlığından çıkacağını açıklayan #MehmetÖz,  rakibi… https://t.co/ODRIsw9ADY",2022-11-09T08:58:45.000Z
-0.5093,Ha! Get fucked Oz.  #Midterms2022 #JohnFetterman    https://t.co/6Q7ZPG8z23,2022-11-09T08:58:01.000Z
0,"#DonaldTrump tarafından desteklenen Dr. #MehmetÖz, Demokrat rakibi #JohnFetterman'a  karşı seçimi kaybetti.",2022-11-09T08:55:30.000Z
0,RT @France24_en: @lemasurierjess @dougf24 @cloviscasali @edisonresearch @whilderbrandt @smougin @ericpape @nvdems @WassimCornet @sldreyfuss…,2022-11-09T08:53:07.000Z
0.658,"RT @TheBugleDaily1: Fetterman won! It's nice to see mentally ill people supporting mentally ill people!
#JohnFetterman #ElectionDay https:/…",2022-11-09T08:52:50.000Z
0.6114,"#JohnFetterman wins senate race against showman Mehmet Oz!
👍🏻👍🏻✊✊👏👏🔥🔥🔥💥💥💥 https://t.co/NdJ3fFReCV",2022-11-09T08:50:54.000Z
0,#johnfetterman https://t.co/cTQDt2kjBN,2022-11-09T08:48:17.000Z
0,RT @France24_fr: 🔴 Le démocrate #JohnFetterman arrache de peu un siège de sénateur déterminant face au républicain #MehmetOz en #Pennsylvan…,2022-11-09T08:47:33.000Z
0,"RT @France24_fr: Course pour le contrôle du Sénat : en #Pennsylvanie 🇺🇸, ""plus de 82 % des bulletins ont été dépouillés"", indique @FannyCha…",2022-11-09T08:47:25.000Z
0.7845,RT @TeachESL: John Fetterman: eager to affirm” my “unwavering” commitment to bolstering ties between the United States and Israel. #JohnFet…,2022-11-09T08:45:34.000Z
0.8357,I’m breathing a huge sigh of relief tonight for Pennsylvania 💙. I’m very proud that we elected John Fetterman to th… https://t.co/HnV9aOPUFN,2022-11-09T08:44:57.000Z
0.7845,John Fetterman: eager to affirm” my “unwavering” commitment to bolstering ties between the United States and Israel… https://t.co/WDZCkGWkfX,2022-11-09T08:43:50.000Z
0.7096,Congrats to recent stroke survivor &amp; new PA Senator #JohnFetterman who had the balls to 2 go toe2toe on a debate st… https://t.co/EvzLMPyZKf,2022-11-09T08:41:35.000Z
0,"#Midterms: En #Pennsylvanie, le démocrate #JohnFetterman arrache un siège de sénateur déterminant face à un trumpis… https://t.co/jbnxKTy1QD",2022-11-09T08:41:24.000Z
0.5994,"Les américains démocrates ont une adoration pour les problèmes cognitifs ... 🤪
#JohnFetterman remporte la course au… https://t.co/reVcYCB4tJ",2022-11-09T08:41:01.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T08:37:15.000Z
-0.5267,"Just in: 

#DrOZ loses his election to #JohnFetterman as a result of an underestimated demographic showing a very h… https://t.co/BX1SjY6vgl",2022-11-09T08:36:20.000Z
-0.448,"#Mastriano 
#JoshShapiro #JohnFetterman
#Pennsylvania I am SO PROUD to be a Pennsylvanian tonight. Hate, racism, in… https://t.co/mv7hAdk8lT",2022-11-09T08:31:34.000Z
0.7556,"Woke up to the news - @JohnFetterman is SENATOR John Fetterman!! Feeling blue and that's amazing!!! (I have lots of… https://t.co/fGgsIF95Ht",2022-11-09T08:31:31.000Z
-0.448,"#Mastriano 
#JoshShapiro #JohnFetterman
#Pennsylvania I am SO PROUD to be a Pennsylvanian tonight. Hate, racism, in… https://t.co/ofmwv4wy73",2022-11-09T08:30:55.000Z
0,"RT @France24_fr: En #Pennsylvanie 🇺🇸, le démocrate #JohnFetterman fragilisé un temps par des problèmes de santé, annonce aujourd'hui une vi…",2022-11-09T08:30:25.000Z
0,#johnfetterman #womansrights #AbortionRights #Pennsylvania https://t.co/3BDA3j4NMP,2022-11-09T08:21:45.000Z
0.6688,RT @FutureGenPAC: Congratulations @JohnFetterman! John heads to represent Pennsylvania in the Senate! #JohnFetterman #FutureGenerations #El…,2022-11-09T08:12:22.000Z
0.9246,"RT @LeighNYC_Laura: Thank you, thank you also to your wise and awesome generation for helping out with the Dems cause in Pennsylvania @paws…",2022-11-09T08:09:00.000Z
0.9246,"Thank you, thank you also to your wise and awesome generation for helping out with the Dems cause in Pennsylvania… https://t.co/aTODhmO9V9",2022-11-09T08:08:55.000Z
0,"💥ABD Ara Seçimlerinde Dr. Mehmet Öz Seçimi Kaybetti

💥#ABD'de yapılan Kongre ara seçimlerinde #Cumhuriyetçi Parti'd… https://t.co/njGRTIAzoL",2022-11-09T08:07:29.000Z
0,RT @France24_en: @lemasurierjess @dougf24 @cloviscasali @edisonresearch @whilderbrandt @smougin @ericpape @nvdems @WassimCornet @sldreyfuss…,2022-11-09T08:05:26.000Z
0,"#DrOZ sent packing back to New Jersey, PA called for #JohnFetterman.",2022-11-09T08:04:36.000Z
0,The people from Pennsylvania really elected Karl Childers #Midterms2022 #JohnFetterman #MehmetOz #slingblade https://t.co/nu20DAz0LB,2022-11-09T08:02:26.000Z
-0.3182,"#JohnFetterman defeats #DrOz in Pennsylvania U.S. senate race, and @JoshShapiroPA is the new governor elect - PA is… https://t.co/hR9Mp3ksp2",2022-11-09T08:00:57.000Z
0.3182,"RT @theGrio: After receiving an endorsement from Oprah Winfrey, the democratic candidate, #JohnFetterman has been elected as Pennsylvania’s…",2022-11-09T08:00:24.000Z
0.4215,"RT @rosalita356: @MysterySolvent Hoping to get results on #JohnFetterman  before I call it a night 
If I don’t make it … at least I’ll slee…",2022-11-09T07:58:49.000Z
0,RT @France24_en: @lemasurierjess @dougf24 @cloviscasali @edisonresearch @whilderbrandt @smougin @ericpape @nvdems @WassimCornet @sldreyfuss…,2022-11-09T07:57:46.000Z
0,@lemasurierjess @dougf24 @cloviscasali @edisonresearch @whilderbrandt @smougin @ericpape @nvdems @WassimCornet… https://t.co/Wf6iunlZNM,2022-11-09T07:57:40.000Z
0.3612,Absolute morons. John Fetterman declared Pa. Senate winner over Dr. Oz and here’s his victory speech… https://t.co/gWZ0ZBoJOC,2022-11-09T07:54:57.000Z
-0.8316,"RT @leon_kerninger: Das Fazit der Wahlnacht bisher: In mehreren Umfragen im Vorfeld der #Midterms2022 war von einer „red wave"" die Rede. Di…",2022-11-09T07:54:15.000Z
0.5994,"Congratulations #JohnFetterman and #PADems and all who voted blue.... 
#FettermanIsTheBetterMan
#Midterms2022… https://t.co/WsAJ2xri6M",2022-11-09T07:53:24.000Z
0,"Swing state Pennsylvania votes Democrat John Fetterman for Lt. Governor

#JohnFetterman #Pennsylvania #SwingState… https://t.co/gO24cS1Mu6",2022-11-09T07:53:24.000Z
-0.1531,"Looks like the people in Pennsylvania suffered strokes too. Doesn’t matter, they’re still “stumps.” #JohnFetterman https://t.co/2Zz5Ps5Rmm",2022-11-09T07:52:51.000Z
0.3182,"RT @theGrio: After receiving an endorsement from Oprah Winfrey, the democratic candidate, #JohnFetterman has been elected as Pennsylvania’s…",2022-11-09T07:51:27.000Z
-0.8126,@Oprah you have blood on your hands when the violent crime wave goes unpunished. #JohnFetterman,2022-11-09T07:51:26.000Z
0.3182,"After receiving an endorsement from Oprah Winfrey, the democratic candidate, #JohnFetterman has been elected as Pen… https://t.co/GpSta1BoJT",2022-11-09T07:49:31.000Z
-0.5574,"Po zwycięstwie Fohna Fettermana w Pensylwanii, Republikanie, żeby zdobyć większość w Senacie, musieliby wygrać w ta… https://t.co/JJrm3YcyP7",2022-11-09T07:48:53.000Z
0,"https://t.co/OzckR6kcYV 
""We jammed them up. We held the line. I never expected that we were going to turn these re… https://t.co/KMUGJksd4g",2022-11-09T07:47:52.000Z
0.5951,Bye bye Oz!! This man made me wish that I had never left home. YIPPEE!!! #JohnFetterman 🖤⚡️ https://t.co/gWivMY9a7P,2022-11-09T07:45:19.000Z
0.5984,@DrOz so glad you can move back to jersey. I hope you sell your new house at a loss. #JohnFetterman,2022-11-09T07:45:18.000Z
0,"#JohnFetterman #GiseleFetterman #election2022 #midterms #BLUEWAVE #JuanFeelsAwesome
#DontJudgeMe",2022-11-09T07:43:49.000Z
0,RT @France24_en: @lemasurierjess @dougf24 @cloviscasali @edisonresearch @whilderbrandt @smougin @ericpape @nvdems @WassimCornet @sldreyfuss…,2022-11-09T07:41:21.000Z
0,"RT @RFI: 🇺🇸🗳️ #JohnFetterman était opposé au chirurgien superstar #MehmetOz, dans l'un des duels les plus scrutés des élections de mi-manda…",2022-11-09T07:39:24.000Z
0.6688,Congratulations #JohnFetterman !! 🤘😎,2022-11-09T07:39:14.000Z
0,"Let's go Pennsylvania let's go bby #Midterms2022 #JohnFetterman",2022-11-09T07:38:16.000Z
0,"#JohnFetterman baby‼️
🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉",2022-11-09T07:35:40.000Z
0.6145,"RT @BetteMidler: YES, SHE DID!  #Oprah said if she lived in #PA, she’d cast her ballot for #JohnFetterman! https://t.co/3PSzkQn9nb",2022-11-09T07:35:01.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T07:34:24.000Z
0,"RT @France24_fr: En #Pennsylvanie 🇺🇸, le démocrate #JohnFetterman fragilisé un temps par des problèmes de santé, annonce aujourd'hui une vi…",2022-11-09T07:33:41.000Z
-0.0572,"A man who had a stroke and can't form a sentence together is now a US senator......

#JohnFetterman #Midterms… https://t.co/6tY2C1Z6g8",2022-11-09T07:33:23.000Z
0.2732,"John Fetterman wins Pa. Senate race, defeating Mehmet Oz and flipping key state for Democrats Read More on… https://t.co/x4Zto5oxey",2022-11-09T07:33:05.000Z
0.5719,I have never seen Anybody who has Won Any Election do His Victory Speech in a Hoodie. #JohnFetterman #Fetterman… https://t.co/ouvmd9Nx7C,2022-11-09T07:32:36.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T07:30:31.000Z
-0.4767,Lt. Gov. John Fetterman has defeated Republican candidate Mehmet Oz https://t.co/6Jx5oLb0pD via @viralvdoz… https://t.co/4KwDjnjwQR,2022-11-09T07:29:50.000Z
0,"En #Pennsylvanie 🇺🇸, le démocrate #JohnFetterman fragilisé un temps par des problèmes de santé, annonce aujourd'hui… https://t.co/mEHiOgStgt",2022-11-09T07:29:46.000Z
0,"RT @France24_fr: En #Pennsylvanie 🇺🇸, le démocrate #JohnFetterman fragilisé un temps par des problèmes de santé, annonce aujourd'hui une vi…",2022-11-09T07:29:18.000Z
0,"En #Pennsylvanie 🇺🇸, le démocrate #JohnFetterman fragilisé un temps par des problèmes de santé, annonce aujourd'hui… https://t.co/c8EUvmgRht",2022-11-09T07:28:57.000Z
0.8316,"Congratulations PA
#JohnFetterman 🗳️🎉👏
#Democracy and progressive communities in America 
Beautiful, Democracy is j… https://t.co/rshXtGZrsr",2022-11-09T07:27:30.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T07:25:21.000Z
0.8002,"RT @OzFromKansas: #Pennsylvania is secure! I did my part! Now I can go to sleep! All praise be to Allah!
💂‍♂️🏅🏆🥁🇺🇸⚔🗳🔔📯✨
#JohnFetterman #Jos…",2022-11-09T07:25:02.000Z
0,"RT @RFI: 🔴🇺🇸 Le démocrate #JohnFetterman est élu sénateur face à un candidat trumpiste en Pennsylvanie. 

Son siège peut être déterminant d…",2022-11-09T07:24:45.000Z
0.8564,"@DStorm0161 @NewsNation @TheDemocrats I'm soo happy 🤗 that #JohnFetterman WON as the Betterman. 🙏

#Pennsylvania you did it! 👏",2022-11-09T07:24:10.000Z
-0.5829,"#LizardofOz slithers back to #NewJersey where can make more dogs suffer, as #Pennsylvania will not. #JohnFetterman… https://t.co/kLSavmLCLB",2022-11-09T07:23:36.000Z
0.5994,"Congratulations to Pennsylvania's NEW #Democrat SENATOR #JohnFetterman .. For those of us around the world who get… https://t.co/eufIUv2WkO",2022-11-09T07:22:45.000Z
0.8122,"@JohnFetterman Congratulations #JohnFetterman for your compassionate campaign &amp; deserved #win!
#Mehmet can take a… https://t.co/vhsuFyBBQp",2022-11-09T07:20:25.000Z
-0.6739,"I mean WTF America.... 
And really #JohnFetterman Pennsylvania 🤦‍♀️ https://t.co/XYLDamxRlu",2022-11-09T07:19:26.000Z
0,"#Midterms2022 

Le démocrate #JohnFetterman a arraché aux républicains le siège le plus disputé de ce scrutin, le p… https://t.co/7kApVRjICs",2022-11-09T07:18:03.000Z
-0.2732,RT @marionmckeone: NBC calls #Pennsylvania for Democrats. #JohnFetterman has defeated #Trump endorsed #MehmetOz  in a pivotal victory that…,2022-11-09T07:17:40.000Z
-0.296,"RT @philipenemer: @Acyn @HillaryHutton A lesson here for Democrats:
John Fetterman did something no other Candidate, 
Democrat or Republica…",2022-11-09T07:16:57.000Z
-0.296,"RT @philipenemer: @Acyn @HillaryHutton A lesson here for Democrats:
John Fetterman did something no other Candidate, 
Democrat or Republica…",2022-11-09T07:16:06.000Z
0,"RT @WilsonShilo: #Democrats #JohnFetterman #defeats #Trumpbacked #GOP rival Dr. Mehmet Oz in pivotal Pennsylvania Senate race, NBC News pro…",2022-11-09T07:15:51.000Z
0.5379,"And the #JohnFetterman memes will give us something to laugh at because democrats can't help but to vote for a joke",2022-11-09T07:15:20.000Z
-0.296,"RT @philipenemer: @Acyn @HillaryHutton A lesson here for Democrats:
John Fetterman did something no other Candidate, 
Democrat or Republica…",2022-11-09T07:14:38.000Z
-0.296,"RT @philipenemer: @Acyn @HillaryHutton A lesson here for Democrats:
John Fetterman did something no other Candidate, 
Democrat or Republica…",2022-11-09T07:14:12.000Z
0,The New Senator of Pennsylvania! #JohnFetterman #Midterm https://t.co/rSJpe5XGtB,2022-11-09T07:14:01.000Z
-0.8316,"RT @leon_kerninger: Das Fazit der Wahlnacht bisher: In mehreren Umfragen im Vorfeld der #Midterms2022 war von einer „red wave"" die Rede. Di…",2022-11-09T07:12:55.000Z
0,"RT @RFI: 🇺🇸🗳️ #JohnFetterman était opposé au chirurgien superstar #MehmetOz, dans l'un des duels les plus scrutés des élections de mi-manda…",2022-11-09T07:12:47.000Z
0,"RT @RFI: 🔴🇺🇸 Le démocrate #JohnFetterman est élu sénateur face à un candidat trumpiste en Pennsylvanie. 

Son siège peut être déterminant d…",2022-11-09T07:12:34.000Z
0,"#Democrats #JohnFetterman #defeats #Trumpbacked #GOP rival Dr. Mehmet Oz in pivotal Pennsylvania Senate race, NBC N… https://t.co/ND3xHyWse6",2022-11-09T07:08:18.000Z
0.5859,I really wanted #Fetterman to win. Followed him since he was mayor of Braddock after reading a profile in a now-def… https://t.co/IST6OEWXDl,2022-11-09T07:08:15.000Z
0,"Buh bye Pennsylvania!  

#JohnFetterman",2022-11-09T07:07:56.000Z
-0.8316,"Das Fazit der Wahlnacht bisher: In mehreren Umfragen im Vorfeld der #Midterms2022 war von einer „red wave"" die Rede… https://t.co/92TW4x1Ij2",2022-11-09T07:07:04.000Z
0.7249,@JohnFetterman We love you #JohnFetterman!!!🥁💞🇺🇸🗳🔔✨,2022-11-09T07:07:01.000Z
0,RT @France24_en: @lemasurierjess @dougf24 @cloviscasali @edisonresearch @whilderbrandt @smougin @ericpape @nvdems @WassimCornet @sldreyfuss…,2022-11-09T07:06:23.000Z
0.4019,Between #JohnFetterman and #HerschelWalker it balances. Both parties now have senators that don’t know what’s happe… https://t.co/iEYXYXtodQ,2022-11-09T07:03:43.000Z
0,Bam! #Pennsylvania #JohnFetterman #BluePennsylvania https://t.co/iX3hUXN97x,2022-11-09T07:03:15.000Z
0,"RT @WAVHistheMOC: And now #GenZ needs to do it again in two years!!

#Elections2022 #ElectionDay #Vote2022 #Midterms2022 #ElectionNight #Se…",2022-11-09T07:01:41.000Z
0.296,"""The battle for control of the #USSenate is on a #KnifeEdge with #Democrats projected to win the #Senate seat in th… https://t.co/ScZ4jGItsn",2022-11-09T07:00:40.000Z
0,"RT @RFI: 🇺🇸🗳️ #JohnFetterman était opposé au chirurgien superstar #MehmetOz, dans l'un des duels les plus scrutés des élections de mi-manda…",2022-11-09T07:00:30.000Z
0.6597,You know the fix is in when Quasimodo has a chance at winning. #JohnFetterman,2022-11-09T06:57:52.000Z
0.5859,John Fetterman makes his victory speech after being declared the winner of the Pennsylvania Senate election.… https://t.co/myjFDdNyAY,2022-11-09T06:57:43.000Z
0.6114,"RT @jonothar: #JohnFetterman wins #Pennsylvania #Senate seat increasing odds that #Democrats keep SENATE! 🇺🇸👏🗽
https://t.co/fZlKD81xvg",2022-11-09T06:57:34.000Z
0.6114,"RT @jonothar: #JohnFetterman wins #Pennsylvania #Senate seat increasing odds that #Democrats keep SENATE! 🇺🇸👏🗽
https://t.co/fZlKD81xvg",2022-11-09T06:57:20.000Z
0.6114,"#JohnFetterman wins #Pennsylvania #Senate seat increasing odds that #Democrats keep SENATE! 🇺🇸👏🗽
https://t.co/fZlKD81xvg",2022-11-09T06:56:49.000Z
0.8002,"#Pennsylvania is secure! I did my part! Now I can go to sleep! All praise be to Allah!
💂‍♂️🏅🏆🥁🇺🇸⚔🗳🔔📯✨… https://t.co/Gc6hG2Uta8",2022-11-09T06:56:04.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T06:55:51.000Z
0.8765,"RT @BradLindenSoCal: I'm not in their states but hope #BetoORourke. #TimRyan, #MarkKelly, #MandelaBarnes &amp; #JohnFetterman win.
Their oppone…",2022-11-09T06:55:47.000Z
